OrderID,Temperature,Humidity,ProductionRate,OperationTime,StartTime
4,27.5,67.2,23.4,14,2024-05-10 9:57
4,27.6,67.4,23.5,14,2024-05-10 9:57
4,27.5,66.5,23.5,14,2024-05-10 9:57
4,27.5,67.2,23.6,14,2024-05-10 9:57
4,27.4,66.5,23.6,14,2024-05-10 9:57
4,27.5,67.1,23.7,14,2024-05-10 9:57
4,27.4,67.4,23.7,14,2024-05-10 9:58
4,27.5,67,23.7,14,2024-05-10 9:58
4,27.6,67.1,23.8,14,2024-05-10 9:58
4,27.6,66.5,23.8,14,2024-05-10 9:58
4,27.5,66.8,23.9,14,2024-05-10 9:58
4,27.4,66.7,23.9,14,2024-05-10 9:58
4,27.5,67.4,24,14,2024-05-10 9:59
4,27.6,67,24,14,2024-05-10 9:59
4,27.5,66.7,24.1,14,2024-05-10 9:59
4,27.5,66.9,24.1,14,2024-05-10 9:59
4,27.4,67,24.1,14,2024-05-10 9:59
4,27.5,67.1,24.2,14,2024-05-10 9:59
4,27.4,67.4,24.2,15,2024-05-10 10:00
4,27.5,66.6,24.3,15,2024-05-10 10:00
4,27.6,67,24.3,15,2024-05-10 10:00
4,27.5,66.7,24.4,15,2024-05-10 10:00
4,27.5,66.9,24.4,15,2024-05-10 10:00
4,27.4,66.7,24.5,15,2024-05-10 10:00
4,27.4,66.7,24.5,15,2024-05-10 10:01
4,27.4,67.1,24.6,15,2024-05-10 10:01
4,27.6,66.8,24.6,15,2024-05-10 10:01
4,27.4,67.3,24.6,15,2024-05-10 10:01
4,27.6,66.8,24.7,15,2024-05-10 10:01
4,27.6,67.4,24.7,15,2024-05-10 10:01
4,27.6,67,24.8,15,2024-05-10 10:02
4,27.6,67.5,24.8,15,2024-05-10 10:02
4,27.4,67.3,24.9,15,2024-05-10 10:02
4,27.6,66.7,24.9,15,2024-05-10 10:02
4,27.5,67.4,25,15,2024-05-10 10:02
4,27.5,67.2,25,15,2024-05-10 10:02
4,27.5,67.3,25,15,2024-05-10 10:03
4,27.6,67.3,25.1,15,2024-05-10 10:03
4,27.5,67.3,25.1,15,2024-05-10 10:03
4,27.5,66.8,25.2,15,2024-05-10 10:03
4,27.6,67,25.2,15,2024-05-10 10:03
4,27.6,66.8,25.3,15,2024-05-10 10:03
4,27.5,66.8,25.3,15,2024-05-10 10:04
4,27.4,66.7,25.4,15,2024-05-10 10:04
4,27.5,67.2,25.4,15,2024-05-10 10:04
4,27.4,67.1,25.4,15,2024-05-10 10:04
4,27.4,66.7,25.5,15,2024-05-10 10:04
4,27.4,67.3,25.5,15,2024-05-10 10:04
4,27.6,66.7,25.6,15,2024-05-10 10:05
4,27.4,67.1,25.6,15,2024-05-10 10:05
4,27.6,66.9,25.7,15,2024-05-10 10:05
4,27.5,67,25.7,15,2024-05-10 10:05
4,27.4,67.4,25.8,15,2024-05-10 10:05
4,27.5,66.7,25.8,15,2024-05-10 10:05
4,27.5,66.7,25.9,16,2024-05-10 10:06
4,27.5,66.6,25.9,16,2024-05-10 10:06
4,27.4,66.6,25.9,16,2024-05-10 10:06
4,27.5,67.2,26,16,2024-05-10 10:06
4,27.4,66.7,26,16,2024-05-10 10:06
4,27.5,67.2,26.1,16,2024-05-10 10:06
4,27.6,67.5,26.1,16,2024-05-10 10:07
4,27.6,66.9,26.2,16,2024-05-10 10:07
4,27.5,67.4,26.2,16,2024-05-10 10:07
4,27.5,66.5,26.3,16,2024-05-10 10:07
4,27.4,67.2,26.3,16,2024-05-10 10:07
4,27.4,67.2,26.3,16,2024-05-10 10:07
4,27.5,66.9,26.4,16,2024-05-10 10:08
4,27.5,67.5,26.4,16,2024-05-10 10:08
4,27.6,67.4,26.5,16,2024-05-10 10:08
4,27.4,67,26.5,16,2024-05-10 10:08
4,27.5,66.6,26.6,16,2024-05-10 10:08
4,27.5,67.1,26.6,16,2024-05-10 10:08
4,27.5,66.7,26.7,16,2024-05-10 10:09
4,27.4,66.9,26.7,16,2024-05-10 10:09
4,27.4,67.5,26.7,16,2024-05-10 10:09
4,27.4,67,26.8,16,2024-05-10 10:09
4,27.5,66.8,26.8,16,2024-05-10 10:09
4,27.5,66.6,26.9,16,2024-05-10 10:09
4,27.6,66.7,26.9,16,2024-05-10 10:10
4,27.6,67.1,27,16,2024-05-10 10:10
4,27.4,66.8,27,16,2024-05-10 10:10
4,27.5,67.4,27.1,16,2024-05-10 10:10
4,27.5,66.8,27.1,16,2024-05-10 10:10
4,27.5,66.5,27.2,16,2024-05-10 10:10
4,27.5,66.9,27.2,16,2024-05-10 10:11
4,27.5,67.4,27.2,16,2024-05-10 10:11
4,27.5,67,27.3,16,2024-05-10 10:11
4,27.4,66.7,27.3,16,2024-05-10 10:11
4,27.5,67.5,27.4,16,2024-05-10 10:11
4,27.5,67.4,27.4,16,2024-05-10 10:11
4,27.6,67,27.5,17,2024-05-10 10:12
4,27.6,66.8,27.5,17,2024-05-10 10:12
4,27.4,66.6,27.6,17,2024-05-10 10:12
4,27.6,67.2,27.6,17,2024-05-10 10:12
4,27.6,66.8,27.6,17,2024-05-10 10:12
4,27.6,67.1,27.7,17,2024-05-10 10:12
4,27.5,67.3,27.7,17,2024-05-10 10:13
4,27.6,67.5,27.8,17,2024-05-10 10:13
4,27.4,66.5,27.8,17,2024-05-10 10:13
4,27.6,66.7,27.9,17,2024-05-10 10:13
4,27.5,66.9,27.9,17,2024-05-10 10:13
4,27.5,66.7,28,17,2024-05-10 10:13
4,27.6,66.9,28,17,2024-05-10 10:14
4,27.6,66.6,28,17,2024-05-10 10:14
4,27.5,66.8,28.1,17,2024-05-10 10:14
4,27.6,66.8,28.1,17,2024-05-10 10:14
4,27.5,67,28.2,17,2024-05-10 10:14
4,27.5,66.6,28.2,17,2024-05-10 10:14
4,27.5,67.2,28.3,17,2024-05-10 10:15
4,27.5,67.5,28.3,17,2024-05-10 10:15
4,27.6,66.6,28.4,17,2024-05-10 10:15
4,27.4,67,28.4,17,2024-05-10 10:15
4,27.5,67.1,28.4,17,2024-05-10 10:15
4,27.5,67.2,28.5,17,2024-05-10 10:15
4,27.6,67.2,28.5,17,2024-05-10 10:16
4,27.5,67.1,28.6,17,2024-05-10 10:16
4,27.5,66.5,28.6,17,2024-05-10 10:16
4,27.4,67.3,28.7,17,2024-05-10 10:16
4,27.5,66.5,28.7,17,2024-05-10 10:16
4,27.5,66.6,28.8,17,2024-05-10 10:16
4,27.4,66.7,28.8,17,2024-05-10 10:17
4,27.5,67.1,28.9,17,2024-05-10 10:17
4,27.4,66.6,28.9,17,2024-05-10 10:17
4,27.5,67.4,28.9,17,2024-05-10 10:17
4,27.5,66.9,29,17,2024-05-10 10:17
4,27.6,66.7,29,17,2024-05-10 10:17
4,27.6,67.4,29.1,18,2024-05-10 10:18
4,27.4,67,29.1,18,2024-05-10 10:18
4,27.4,67.3,29.2,18,2024-05-10 10:18
4,27.4,66.9,29.2,18,2024-05-10 10:18
4,27.4,66.8,29.3,18,2024-05-10 10:18
4,27.6,66.6,29.3,18,2024-05-10 10:18
4,27.5,67.3,29.3,18,2024-05-10 10:19
4,27.6,67.2,29.4,18,2024-05-10 10:19
4,27.5,66.9,29.4,18,2024-05-10 10:19
4,27.6,67,29.5,18,2024-05-10 10:19
4,27.5,67.4,29.5,18,2024-05-10 10:19
4,27.4,67,29.6,18,2024-05-10 10:19
4,27.5,66.7,29.6,18,2024-05-10 10:20
4,27.5,67.1,29.7,18,2024-05-10 10:20
4,27.5,66.9,29.7,18,2024-05-10 10:20
4,27.6,67.1,29.7,18,2024-05-10 10:20
4,27.4,67,29.8,18,2024-05-10 10:20
4,27.5,67,29.8,18,2024-05-10 10:20
4,27.5,66.8,29.9,18,2024-05-10 10:21
4,27.5,67,29.9,18,2024-05-10 10:21
4,27.4,66.7,30,18,2024-05-10 10:21
4,27.4,67.2,30,18,2024-05-10 10:21
4,27.5,67.1,30.1,18,2024-05-10 10:21
4,27.5,67.1,30.1,18,2024-05-10 10:21
4,27.5,67.3,30.2,18,2024-05-10 10:22
4,27.5,66.8,30.2,18,2024-05-10 10:22
4,27.6,67.2,30.2,18,2024-05-10 10:22
4,27.5,67.4,30.3,18,2024-05-10 10:22
4,27.6,66.7,30.3,18,2024-05-10 10:22
4,27.5,67.2,30.4,18,2024-05-10 10:22
4,27.5,67.4,30.4,18,2024-05-10 10:23
4,27.5,67.4,30.5,18,2024-05-10 10:23
4,27.5,66.5,30.5,18,2024-05-10 10:23
4,27.6,66.8,30.6,18,2024-05-10 10:23
4,27.6,66.6,30.6,18,2024-05-10 10:23
4,27.5,67,30.6,18,2024-05-10 10:23
4,27.5,67,30.7,19,2024-05-10 10:24
4,27.6,66.7,30.7,19,2024-05-10 10:24
4,27.5,66.6,30.8,19,2024-05-10 10:24
4,27.5,67.5,30.8,19,2024-05-10 10:24
4,27.4,66.8,30.9,19,2024-05-10 10:24
4,27.6,66.5,30.9,19,2024-05-10 10:24
4,27.6,66.8,31,19,2024-05-10 10:25
4,27.4,67,31,19,2024-05-10 10:25
4,27.5,67.3,31,19,2024-05-10 10:25
4,27.4,66.9,31.1,19,2024-05-10 10:25
4,27.5,67.3,31.1,19,2024-05-10 10:25
4,27.5,66.8,31.2,19,2024-05-10 10:25
4,27.4,67.1,31.2,19,2024-05-10 10:26
4,27.5,67.3,31.3,19,2024-05-10 10:26
4,27.5,67.2,31.3,19,2024-05-10 10:26
4,27.4,67.2,31.4,19,2024-05-10 10:26
4,27.6,67.1,31.4,19,2024-05-10 10:26
4,27.5,67,31.5,19,2024-05-10 10:26
4,27.5,66.5,31.5,19,2024-05-10 10:27
4,27.5,66.8,31.5,19,2024-05-10 10:27
4,27.5,66.8,31.6,19,2024-05-10 10:27
4,27.4,66.8,31.6,19,2024-05-10 10:27
4,27.5,67.3,31.7,19,2024-05-10 10:27
4,27.6,67.5,31.7,19,2024-05-10 10:27
4,27.5,66.7,31.8,19,2024-05-10 10:28
4,27.6,66.5,31.8,19,2024-05-10 10:28
4,27.5,66.9,31.9,19,2024-05-10 10:28
4,27.4,67.5,31.9,19,2024-05-10 10:28
4,27.4,67,31.9,19,2024-05-10 10:28
4,27.5,67.4,32,19,2024-05-10 10:28
4,27.4,67.3,32,19,2024-05-10 10:29
4,27.4,66.7,32.1,19,2024-05-10 10:29
4,27.5,66.5,32.1,19,2024-05-10 10:29
4,27.4,67.4,32.2,19,2024-05-10 10:29
4,27.5,67.4,32.2,19,2024-05-10 10:29
4,27.5,66.6,32.3,19,2024-05-10 10:29
4,27.5,67.1,32.3,20,2024-05-10 10:30
4,27.4,67,32.3,20,2024-05-10 10:30
4,27.4,67.2,32.4,20,2024-05-10 10:30
4,27.4,67.2,32.4,20,2024-05-10 10:30
4,27.5,67.2,32.5,20,2024-05-10 10:30
4,27.4,66.9,32.5,20,2024-05-10 10:30
4,27.5,67.2,32.6,20,2024-05-10 10:31
4,27.6,67.2,32.6,20,2024-05-10 10:31
4,27.5,66.7,32.7,20,2024-05-10 10:31
4,27.4,66.6,32.7,20,2024-05-10 10:31
4,27.5,67.5,32.8,20,2024-05-10 10:31
4,27.5,67.4,32.8,20,2024-05-10 10:31
4,27.6,67,32.8,20,2024-05-10 10:32
4,27.5,67.4,32.9,20,2024-05-10 10:32
4,27.6,66.7,32.9,20,2024-05-10 10:32
4,27.6,67.3,33,20,2024-05-10 10:32
4,27.5,67,33,20,2024-05-10 10:32
4,27.5,67.1,33.1,20,2024-05-10 10:32
